Id;CreationDate;PostId;Score;Text;UserId
13536;2008-09-18 11:41:27.057;91762;0;"I don't think that are any platforms where the STL isn't available anymore, but at the very least I would suggest to your boss that anyone of you company sits down and writes a string/collection library for all of you to use.

Diddling with shit like this is just... unproductive.";1733
13537;2008-09-18 11:41:33.593;86618;0;"Although it appears to you that a disk ""sector"" is just 512 bytes of data, the disk actually stores checksums and other integrity data which allow it to verify whether the data was retrieved correctly. Bit errors cause the checksum to fail, and you get ""read failed"" not corrupt data.";9654
13539;2008-09-18 11:43:10.190;91762;0;I would rather tend to agree with you *sigh*. I'm going to have to poke my supervisor and get some *apologies for the pun* pointers...;15667
13540;2008-09-18 11:43:18.800;91717;2;"It's not necessarily too late, or you are throwing untested code to the world?

I agree that it's better to have it fail at parse time, but saying it's too late suggests that you are not even testing it :-)";5190
13541;2008-09-18 11:43:40.843;65950;1;I had hoped to avoid the extra wrapping element, as the primary consumer of this page is software, not humans. But it looks like it's necessary.;NULL
13542;2008-09-18 11:44:10.000;88551;0;I've found that my apps do best with about 12 threads per CPU, but I whole-heartedly agree that the only way to find what works best is to load test.;751
13545;2008-09-18 11:45:03.100;91659;0;cheers for the quick response. Feels like I will get into a world of xml config pain introducing castle and IOC just for logging.;6440
13546;2008-09-18 11:47:05.483;91803;3;I thought the OP is referring to general .net controls.. in which this kind of wrapping may not be possible.;1695
13547;2008-09-18 11:47:24.610;90514;0;@Joe , i have updated the sample now.;2257
13548;2008-09-18 11:47:31.740;91659;0;Noooo, just say NO!  Castle has a Fluent Interface and a DSL.  I'm a huge fan of the DSL, it's called Binsor and you can find more info here: http://www.ayende.com/Blog/archive/7268.aspx  If you post any Q's on Binsor I'll prolly be able to help you out;5802
13549;2008-09-18 11:47:43.860;90003;0;Yep, that seems to have taken care of it. I don't think I have to do that with other associations, though.;13179
13553;2008-09-18 11:48:42.360;91794;0;that's the cleanest and most generic solution, given that you have the disk space (the final frontier);6899
13554;2008-09-18 11:50:02.357;89218;0;I added a clarification about this in the question text.;16976
13555;2008-09-18 11:50:12.777;91794;0;So there's no way to do it using an SQL query?;1688440
13557;2008-09-18 11:50:24.913;91807;0;I feared something like that. Thanks!;7779
13558;2008-09-18 11:50:44.383;82664;0;It is not true that all browsers lay out tables the same. For example IE distributes percentage heights after a different algorithm than Mozilla and WebKit,;7488
13560;2008-09-18 11:51:04.663;91762;0;Yeah, avoiding the STL will cut your development productivity by 50%. Get permission to use the STL (and boost smart pointers!) even if you need to buy an STL library for some platforms. To sacrifice that kind of developer productivity without a careful analysis of STL portability is expensive.;12089
13561;2008-09-18 11:53:22.160;91821;0;What does `dir(p)` show?;4869
13565;2008-09-18 11:57:47.173;90637;1;Since someone seems to have voted down all the answer suggesting Irrlicht. I'll mention it here because it's free and great for learning good C++ style along with game programming. Although it lacks Ogre's raw power it's quite good and complete(sound,collision,network,etc);15124
13566;2008-09-18 11:58:27.967;91859;0;Hey Jim, thanks for you reply. The above code results in an AttributeError.;3154
13567;2008-09-18 11:59:13.270;86989;0;We'd looked into it thoroughly and it's got a well-designed API, but our data files are under 4Mb in size so just rolled a regular web service. We were also doing .NET, and while there are wrappers, it was easier for us to serve the content directly. If we have a need again, we'll use it.;6897
13569;2008-09-18 11:59:40.680;90773;0;"Thanks Chris that worked.
But the ScreenToClient takes a LPPoint object and is not able to take CPoint object.  Should I not use the tag point object ?

Thanks
Praveen";NULL
13571;2008-09-18 11:59:57.170;91794;1;"Actually that's three queries: INSERT INTO TABLE_2
SELECT DISTINCT * FROM TABLE_1
GO
DELETE FROM TABLE_1
GO
INSERT INTO TABLE_1
SELECT * FROM TABLE_2
GO";4690
13577;2008-09-18 12:05:49.463;90020;2;I agree, I did some tuning and profiling with the one I link to and I had to fix several (small) issues as I went along, but that library does work. It is a shame OPC is such a huge piece of crap to begin with, but sometimes a necessary evil (office politics here).;5640
13580;2008-09-18 12:08:24.793;91905;0;You want to encode the priority in the link directly? I do not think this is possible.;6508
13583;2008-09-18 12:10:07.190;91864;0;Well, Im talking about simple shared database/schema approach: most of tables have special tenant identifying column. But on the domain model level I wouldn't like to see any of these properties;9198
13584;2008-09-18 12:10:11.043;84993;1;Unfortunately, the solr highlighter just delegates to the highlighter in the Lucene Sandbox - it doesn't do anything clever :(;6282
13585;2008-09-18 12:10:12.027;91763;0;"Hi xan,

I've written game-code as well, and I didn't had any problems running STL code on PS2 or XBox. I even tried it on the good old PsOne and it worked (code bloated a bit though).";15955
13591;2008-09-18 12:11:18.593;4755;5;I didn't say its only used for AI, I said one of its main uses is AI. Did you read it?;271
13593;2008-09-18 12:11:57.920;91786;0;"You can bypass the properties limitation by adding an empty set.

public string MyProp{ get{return foo;} set{;}}";1837197
13594;2008-09-18 12:12:26.390;91936;0;you can append all of those things but there is no support for priority;17026
13597;2008-09-18 12:14:19.537;91794;0;I meant without creating a new table.;1688440
13598;2008-09-18 12:14:29.350;91822;6;@rslite: +1 Not recommended :);7116
13599;2008-09-18 12:15:02.123;82389;0;It seemed obvious that the OP was thinking free-as-in-beer, not free-as-in-speech.;6970
13601;2008-09-18 12:15:47.147;90138;0;Allen, as can BeautifulSoup!;17095
13602;2008-09-18 12:15:48.190;88645;0;"Well that's a serious effin' bug! Sorry to hear that it doesn't work.
Be careful with that solution because it's prone to SQL injection (using string composition in the middle of your expression) If it were pure Linq to objects, this would work.";14359
13603;2008-09-18 12:16:26.507;47493;0;It'd probably be more legible to have a method that all your constructors invoked, or to have all the constructors invoke a root one this(...) as opposed to super(...);2443
13607;2008-09-18 12:17:44.177;91836;0;I have accepted your answer because yours was the quickest and worked :);383
13608;2008-09-18 12:17:48.483;91911;0;Would that even work? model_properties is a class method, not an instance method.;8570
13609;2008-09-18 12:18:15.457;88806;0;"Actually, when I posted that, I said ""offline.html"", so at the time ckarras was absolutely right.  My bad.";1228
13610;2008-09-18 12:18:38.090;91976;0;I'm afraid it's a bit verbose and it only concerns reading as far as I can see. I need to search for a specific tag and insert/replace it's value;17554
13611;2008-09-18 12:18:45.737;86806;0;"But this is begging the question; why do the user language and path to the help file have to be instances method _at all_?";2131
13618;2008-09-18 12:22:16.147;92010;0;I'm not sure if this results in the proper Sql.  You'd have to profile it to see.;1228
13622;2008-09-18 12:23:34.053;91970;0;I've used GAE and getattr and setattr work fine.;3171
13623;2008-09-18 12:23:58.327;91693;0;It doesn't generate files... I want the stubs to be created so I can then modify them manually.;7028
13625;2008-09-18 12:24:47.513;92014;0;If you are the sort of person who does  `if (is_error == false) ...` then you could conceivably write `if (is_error = false) ..` and the C# compiler would accept it. Not very likely to happen, but a sufficiently perverse programmer could manage it. :-);8925
13626;2008-09-18 12:24:54.723;91994;0;thanks for the answers everyone! my curiosity has been fulfilled.;9324
13630;2008-09-18 12:26:16.967;92037;0;Im always somewhere in the project explorer when pressint CTRL+h;86
13633;2008-09-18 12:26:45.903;88142;0;Yep, I think this is the only way. Thanks.;15726
13634;2008-09-18 12:26:49.927;92006;0;maybe indicate a preferred implementation language so that answers will include references to specific libraries which would be a useful reference for future readers.;7898
13635;2008-09-18 12:27:14.763;91822;2;+1 the +1.  Would never do it.;2469
13644;2008-09-18 12:33:01.223;92064;0;It is a simple factory method. The problem is that the factory creates wrappers for other objects (taking those in as a parameter during construction) and returns those. I'd like to be able to test that the constructor is being called, rather than mock out or instantiate the object being wrapped.;4120
13646;2008-09-18 12:34:33.607;87233;0;I have used 'for xml' before even with schemas. The only down side is the performance hit you take on the database. Writing XML from a data set with a schema binding seems like an option though. I will try that.;10034
13647;2008-09-18 12:36:22.010;49977;1;"This solution helped me out a lot, wish I'd found it before the 2 hours of frustration!  But I think using ""a img{border: 0;}"" is a better fitted solution to the original problem - the emphasis on the initial ""a"" because the problem only occurs when an image is wrapped in a hyperlink";6106
13648;2008-09-18 12:36:25.613;92078;0;Right, static variables can go really wrong.;968
13650;2008-09-18 12:36:38.703;91864;0;Hmm....in this case I am not sure, but I do know that an NHibernate session allows you to set filters, but I am not sure exactly how they work. I believe they allow you to run queries and load entities without putting the filter in the queries themselves. This MAY be what you want.;12356
